institution,credit_code,category,pillar,credit_name,section,field,value,units,value_numeric,value_type
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Number of significant contractors known to pay a collectively determined or living wage,45,,45.0,number
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Description of the methodology used to determine which significant contractors pay a collectively determined or living wage,"We have identified 45 significant contractors including contractors providing regular on-site dining/catering, cleaning/janitorial, maintenance, grounds keeping, professional/technical, transportation, and retail services. All 45 contractors are paying a living wage to employee. TU Dublin reviews their contractors' compliance with the National Minimum Wage Act 2000 (Ref 1) and the Payment of Wages Act 1991 (Ref 2), which legally mandate employers to provide at least the minimum wage and all statutory benefits. Additionally, TU Dublin believe that everyone has a right to fair remuneration and expect all of our suppliers pays each employee at least the minimum wage, or a fair representation of the prevailing industry wage (whichever is higher) and provides each employee with all legally mandated benefits. URL References: Ref 1: https://www.irishstatutebook.ie/eli/2000/act/5/enacted/en/html Ref 2: https://www.irishstatutebook.ie/eli/1991/act/25/enacted/en/html",,,text_long
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Percentage of significant contractors that pay a collectively determined or living wage,100,,100.0,number
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Points earned for indicator PA 13.3,1,,1.0,number
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,IL-3,IL,Bonus,Sustainability Course Inventory,,Has the institution conducted a comprehensive inventory within the previous three years to identify the sustainability challenges or SDGs addressed by each course?,Yes,,,boolean
Technological University Dublin,IL-3,IL,Bonus,Sustainability Course Inventory,,Copy of the sustainability course inventory,AC_1.1_sustainability_course_offerings.xlsm,,,text
Technological University Dublin,IL-3,IL,Bonus,Sustainability Course Inventory,,Description of the methodology used to complete the course inventory,"A sustainability language model to classify text among the 17 UN SDGs and identify the sustainability level as Sustainability-Focused, Sustainability-Inclusive, or Non-Sustainable has been developed and is currently being patented. The identification of sustainability challenges and alignment with specific SDGs was based on a robust framework that integrates natural language processing (NLP) and machine learning (ML) capabilities. The framework comprises two main components: Sustainability-Tuned NLP Models: These models leverage NLP and ML to: Classify text among the 17 UN SDGs, Assess sustainability importance (or “sustainability score”) with a confidence level, and Classify sustainability scores according to definitions aligned with the AASHE STARS framework, providing standardized terms like ""Sustainability-Focused,"" ""Sustainability-Inclusive,"" and ""Non-Sustainable."" These tailored NLP models, referred to as “sustainability-tuned language models,” or simply “sustainability models,” are specifically designed to categorize sustainability-related content accurately. Supervisory Model for Enhanced Accuracy: An overarching model supervises the outputs of each sustainability model, automatically identifying the most accurate results to consolidate and deliver reliable classifications. This supervisory model thus enhances consistency and precision across the various sustainability models. Any sustainability-tuned language model or large language model (LLM) can be developed and integrated into this framework. These models and the framework can be applied to analyze text-based media of any type, such as documents, files, online content, and even other models. Applications of this technology are broad and include sustainability assessments for curriculum content, research outputs, websites, and any textual document. Furthermore, the models and framework can be integrated into various platforms, such as software applications, web applications, and additional models. The output of the sustainability models includes: Relevant SDG(s) identified within the text, Sustainability scores with associated confidence levels for each SDG, and An overall sustainability score and confidence level that classifies the text as “Not Sustainable,” “Medium Sustainability,” or “High Sustainability.” The latter two categories align with AASHE STARS classifications of “Sustainability Inclusive” and “Sustainability Focused,” respectively. This model, which boasts an accuracy rate exceeding 86% across all SDGs, has undergone extensive manual review by sustainability experts, including the TU Dublin Sustainability Office and sustainability champions across various departments. In cases with multiple course offerings or sections, the model aggregates data to ensure comprehensive, accurate sustainability assessments.",,,text_long
Technological University Dublin,IL-3,IL,Bonus,Sustainability Course Inventory,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,IL-3,IL,Bonus,Sustainability Course Inventory,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,IL-6,IL,Bonus,Sustainability Research Inventory,,"Has the institution conducted a comprehensive inventory of its research within the previous three years to identify the sustainability challenges or SDGs addressed by each project, publication, and/or researcher?",Yes,,,boolean
Technological University Dublin,IL-6,IL,Bonus,Sustainability Research Inventory,,Copy of the sustainability research inventory,AC_6.1_Annotated_List_of_Sustainability_Research_by_Department.xlsm,,,text
Technological University Dublin,IL-6,IL,Bonus,Sustainability Research Inventory,,Description of the methodology used to complete the research inventory,"All research articles affiliated to ""Technological University Dublin"" OR ""TU Dublin"" OR ""TUDublin"" have been retrieved interrogating (Ref 1). A total of 2,969 documents published since 2018 were found, and the results were exported in CSV format, including all information on ""Citation information,"" ""Bibliographic information,"" and ""Abstract & Keywords."" The title and abstract of each document were then analyzed using our sustainability language model (the same model used to identify SDGs in curricula) to determine the SDGs and sustainability level associated with each paper. A list of documents identified by our tool as Sustainability-Focused and Sustainability-Inclusive was generated (available in CSV and/or XLSX format). From these sustainable research documents, a unique list of affiliations was extracted, with our method identifying 990 documents as sustainable. URL References: Ref 1: https://www.scopus.com/",,,text_long
Technological University Dublin,IL-6,IL,Bonus,Sustainability Research Inventory,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,IL-6,IL,Bonus,Sustainability Research Inventory,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,IL-8,IL,Bonus,Open Access Journal Hosting,,Does the institution provide open access journal hosting services directly or through participation in a consortium?,Yes,,,boolean
